"sale_date"	"sale_price"	"sale_reason"	"sale_instrument"	"sale_warning"	"sitetype"	"addr_full"	"zip5"	"ctyname"	"postalctyn"	"lon"	"lat"	"building_grade"	"square_feet_total_living"	"bedrooms"	"bath_full_count"	"bath_half_count"	"bath_3qtr_count"	"year_built"	"year_renovated"	"current_zoning"	"sq_ft_lot"	"prop_type"	"present_use"	"residuals"	"std_residuals"	"stu_residuals"	"cooks_distance"	"dfbeta.(Intercept)"	"dfbeta.bath_full_count"	"dfbeta.building_grade"	"dfbeta.square_feet_total_living"	"dffit"	"leverage"	"covariance_ratios"
2016-05-03	1250000	 1	 3	NA	"R1"	"11986 161ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1244	47.70749	 9	 3530	 4	 2	1	2	2016	   0	"R4"	   7053	"R"	  2	 4.123052e+05	 1.150853e+00	 1.150868e+00	5.310042e-05	-2.526475e+01	-1.369300e+01	-1.982329e+00	 3.870036e-02	 1.457419e-02	1.603423e-04	1.0000594
2016-05-03	 962500	 1	 3	NA	"R1"	"25609 NE 39TH WAY"	98053	NA	"REDMOND"	-121.9990	47.64299	10	 3400	 4	 2	1	0	1998	   0	"RA5"	  95924	"R"	  2	 1.028855e+05	 2.872021e-01	 2.871919e-01	6.356465e-06	-1.056644e+02	-5.118744e+00	 1.635384e+01	-4.683017e-03	 5.042226e-03	3.081531e-04	1.0005938
2016-05-03	 775000	 1	 3	NA	"R1"	"24213 NE 110TH ST"	98053	NA	"REDMOND"	-122.0174	47.69581	 8	 2130	 3	 2	1	0	2009	   0	"URPSO"	   5068	"R"	  2	 1.744310e+05	 4.868736e-01	 4.868591e-01	7.136856e-06	 7.969872e+00	 1.474610e+01	 1.010088e+00	-1.151928e-02	 5.342821e-03	1.204155e-04	1.0003578
2016-05-03	 753000	 1	 3	NA	"R1"	"23708 NE 63RD PL"	98053	NA	"REDMOND"	-122.0237	47.66319	 8	 2140	 4	 1	1	1	1979	   0	"RA5"	  59241	"R"	  2	 1.862384e+05	 5.198530e-01	 5.198382e-01	1.394735e-05	 2.512284e+01	-3.188093e+01	 5.547458e+00	 3.856016e-04	 7.469018e-03	2.063958e-04	1.0004335
2016-05-03	 493000	 1	 3	NA	"R2"	"13824 NE 87TH ST"	98052	"REDMOND"	"REDMOND"	-122.1549	47.68060	 7	 1370	 3	 1	1	1	1984	   0	"R5"	   4889	"R"	  2	 7.474993e+04	 2.086545e-01	 2.086468e-01	2.537219e-06	 4.450972e+01	-7.109339e+00	-2.347367e+00	-2.586718e-03	 3.185611e-03	2.330564e-04	1.0005307
2016-05-03	 435000	 1	 3	NA	"R1"	"17246 NE 27TH CT"	98052	"REDMOND"	"REDMOND"	-122.1088	47.63516	 8	 1330	 2	 1	0	1	1978	   0	"R5"	   3072	"R"	 29	-1.782890e+04	-4.976945e-02	-4.976752e-02	2.052622e-07	 5.700320e+00	 2.096842e+00	-2.176934e+00	 2.788404e-03	-9.060824e-04	3.313595e-04	1.0006419
2016-05-04	 750000	 1	 3	NA	"R1"	"5008 157TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1319	47.65346	 9	 2200	 4	 2	1	0	1990	   0	"R6"	   6022	"R"	  2	 9.937982e+04	 2.774089e-01	 2.773989e-01	4.939118e-06	-8.027198e+01	 5.444234e+00	 1.458423e+01	-1.652785e-02	 4.444666e-03	2.566594e-04	1.0005439
2016-05-04	 715000	 1	 3	NA	"R1"	"10610 164TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1207	47.69525	 7	 2020	 4	 1	0	2	1977	   0	"R6"	   7477	"R"	  2	 2.053225e+05	 5.731413e-01	 5.731263e-01	2.223756e-05	 1.971672e+02	-2.835875e+01	-2.165664e+01	 1.900306e-02	 9.431096e-03	2.707111e-04	1.0004797
2016-05-04	 600000	 1	 3	NA	"R1"	"6232 154TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1346	47.66355	 7	 1620	 3	 1	1	0	1979	   0	"R5"	   9576	"R"	  2	 1.465855e+05	 4.091730e-01	 4.091598e-01	9.544485e-06	 1.078504e+02	-1.636598e+01	-8.779130e+00	 2.096211e-03	 6.178630e-03	2.279814e-04	1.0004871
2016-05-04	 559950	 1	 3	NA	"R1"	"12219 235TH PL NE"	98053	NA	"REDMOND"	-122.0260	47.70689	 8	 1660	 2	 1	0	1	2002	   0	"URPSO"	   5704	"R"	  2	 6.070408e+04	 1.694488e-01	 1.694424e-01	1.791193e-06	-8.164111e+00	-8.464155e+00	 5.128669e+00	-5.574404e-03	 2.676608e-03	2.494692e-04	1.0005518
2016-05-04	 530000	 8	22	"12"	"R1"	"16520 NE 99TH ST"	98052	"REDMOND"	"REDMOND"	-122.1196	47.68909	 7	 1790	 3	 1	0	0	1959	   0	"R5"	   9990	"R"	  2	 5.267372e+04	 1.470321e-01	 1.470265e-01	1.289278e-06	 4.378067e+01	-6.473419e+00	-4.175106e+00	 2.504961e-03	 2.270841e-03	2.384945e-04	1.0005430
2016-05-06	 818000	 1	 3	NA	"R1"	"9873 187TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.0911	47.68686	 9	 2870	 4	 2	1	0	2006	   0	"R4"	   5550	"R"	  2	 7.313920e+04	 2.041470e-01	 2.041394e-01	1.267681e-06	-3.156991e+01	 7.644367e-01	 5.148470e+00	-2.577121e-03	 2.251743e-03	1.216553e-04	1.0004198
2016-05-06	 731000	 1	 3	NA	"R1"	"10003 181ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1004	47.69058	 8	 2370	 3	 2	1	0	1988	   0	"R4"	   7730	"R"	  2	 9.667315e+04	 2.698323e-01	 2.698226e-01	1.820158e-06	 1.743653e+01	 6.637585e+00	-2.083731e+00	-1.845973e-03	 2.698167e-03	9.998562e-05	1.0003885
2016-05-06	 536000	 1	 3	"15"	"R1"	"15822 NE 67TH PL"	98052	"REDMOND"	"REDMOND"	-122.1302	47.66559	 8	 2060	 3	 1	0	1	1976	   0	"R4"	   9800	"R"	  2	-1.950897e+04	-5.445601e-02	-5.445390e-02	1.537288e-07	-1.755797e+00	 3.236360e+00	-7.589552e-01	 2.649087e-04	-7.841348e-04	2.073163e-04	1.0005176
2016-05-09	1004900	 1	 3	NA	"R1"	"12336 167TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1177	47.71075	 9	 3460	 5	 3	1	0	2015	   0	"R4"	   7351	"R"	  2	 1.418372e+05	 3.959421e-01	 3.959291e-01	1.356633e-05	-2.612350e+01	 3.212865e+01	-3.116138e+00	 1.988187e-03	 7.366259e-03	3.460260e-04	1.0006085
2016-05-09	 855000	 1	 3	NA	"R1"	"10261 SHERIDAN CRES NE"	98053	NA	"REDMOND"	-122.0165	47.68980	 8	 2510	 4	 2	1	0	2011	   0	"URPSO"	  12544	"R"	  2	 2.009811e+05	 5.609743e-01	 5.609594e-01	7.747922e-06	 5.203930e+01	 1.193801e+01	-7.537917e+00	 1.665795e-03	 5.566869e-03	9.847284e-05	1.0003117
2016-05-09	 848000	 1	 3	NA	"R1"	"16546 NE 99TH ST"	98052	"REDMOND"	"REDMOND"	-122.1190	47.68907	 8	 2510	 4	 2	1	0	2007	   0	"R5"	   9990	"R"	  2	 1.939811e+05	 5.414361e-01	 5.414212e-01	7.217614e-06	 5.022682e+01	 1.152222e+01	-7.275378e+00	 1.607777e-03	 5.372976e-03	9.847284e-05	1.0003184
2016-05-09	 760000	 1	 3	NA	"R1"	"7555 146TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1458	47.67263	 8	 2370	 4	 1	1	1	1975	   0	"R5"	  11000	"R"	  2	 1.608872e+05	 4.490918e-01	 4.490778e-01	1.097871e-05	 4.247057e+01	-2.998971e+01	 5.757273e-01	 7.571781e-03	 6.626621e-03	2.176940e-04	1.0004661
2016-05-09	 746250	 1	 3	NA	"R1"	"21724 NE 97TH PL"	98053	NA	"REDMOND"	-122.0493	47.68712	 8	 2120	 3	 1	1	1	1988	   0	"RA5"	  50529	"R"	  2	 1.823016e+05	 5.088639e-01	 5.088493e-01	1.336362e-05	 2.254559e+01	-3.096579e+01	 5.845656e+00	-3.357715e-04	 7.311048e-03	2.063913e-04	1.0004370
2016-05-09	 702000	 1	 3	NA	"R1"	"4812 159TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1275	47.65266	 8	 2140	 4	 1	0	2	1978	   0	"R6"	   7847	"R"	  2	 1.352384e+05	 3.774951e-01	 3.774825e-01	7.354501e-06	 1.824314e+01	-2.315058e+01	 4.028328e+00	 2.800075e-04	 5.423656e-03	2.063958e-04	1.0004732
2016-05-10	 989900	 1	 3	NA	"R1"	"16930 NE 84TH CT"	98052	"REDMOND"	"REDMOND"	-122.1145	47.67835	 8	 3520	 4	 3	1	0	2015	   0	"R5"	   3960	"R"	  2	 1.586029e+05	 4.427902e-01	 4.427763e-01	2.721429e-05	 1.177540e+02	 3.929197e+01	-2.819895e+01	 2.216489e-02	 1.043314e-02	5.549068e-04	1.0008054
2016-05-10	 683500	 1	 3	NA	"R1"	"9152 227TH AVE NE"	98053	NA	"REDMOND"	-122.0365	47.68236	 7	 2620	 3	 2	1	0	2003	   0	"URPSO"	   4080	"R"	  2	 5.421387e+04	 1.513398e-01	 1.513341e-01	2.014117e-06	 6.579024e+01	 4.189317e+00	-1.078874e+01	 7.794742e-03	 2.838284e-03	3.516297e-04	1.0006558
2016-05-10	 550000	 1	 3	"15"	"R1"	"11306 169TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1145	47.70150	 9	 4240	 3	 1	2	1	1979	   0	"R1"	  61419	"R"	  2	-3.523477e+05	-9.838148e-01	-9.838136e-01	1.955629e-04	-1.483461e+02	 1.181966e+02	 2.135715e+01	-1.053851e-01	-2.796873e-02	8.075491e-04	1.0008182
2016-05-10	 521409	 1	 3	NA	"R1"	"16911 NE 104TH CT"	98052	"REDMOND"	"REDMOND"	-122.1144	47.69337	 7	 1200	 3	 1	0	0	1968	   0	"R6"	   5400	"R"	  2	 1.270707e+05	 3.547042e-01	 3.546921e-01	7.880245e-06	 6.354158e+01	-1.065646e+01	-1.528809e+00	-8.623241e-03	 5.614164e-03	2.504715e-04	1.0005225
2016-05-10	 520000	 1	 3	NA	"R1"	"8004 219TH AVE NE"	98053	NA	"REDMOND"	-122.0473	47.67536	 7	 2440	 4	 1	0	2	1979	   0	"RA5"	  43360	"R"	  2	-4.875375e+04	-1.360998e-01	-1.360946e-01	1.773965e-06	-5.831621e+01	 8.089484e+00	 7.476652e+00	-8.519030e-03	-2.663704e-03	3.829335e-04	1.0006885
2016-05-11	1142990	 1	 3	NA	"R1"	"15989 NE 118TH CT"	98052	"REDMOND"	"REDMOND"	-122.1261	47.70616	 9	 3600	 4	 2	1	0	2016	   0	"R4"	   5774	"R"	  2	 2.954491e+05	 8.246830e-01	 8.246727e-01	2.966433e-05	-6.498183e+00	-1.118047e+01	-3.777085e+00	 3.177774e-02	 1.089286e-02	1.744394e-04	1.0002740
2016-05-11	1100000	 1	 3	NA	"R1"	"12279 167TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1183	47.71004	 9	 4070	 4	 2	1	2	2016	   0	"R4"	   8198	"R"	  2	 1.863500e+05	 5.201938e-01	 5.201790e-01	2.156897e-05	 4.505959e+01	-1.284810e+01	-1.236404e+01	 3.718107e-02	 9.288219e-03	3.187284e-04	1.0005458
2016-05-11	 880000	 1	 3	NA	"R1"	"7405 220TH AVE NE"	98053	NA	"REDMOND"	-122.0471	47.67065	 9	 2620	 3	 2	0	0	1997	   0	"RA5"	  35465	"R"	  2	 1.703036e+05	 4.753606e-01	 4.753463e-01	8.559513e-06	-9.740499e+01	 4.596665e+00	 1.683975e+01	-1.432904e-02	 5.851153e-03	1.514945e-04	1.0003923
2016-05-11	 463000	 1	 3	NA	"R1"	"12523 232ND WAY NE"	98053	NA	"REDMOND"	-122.0308	47.71043	 8	 1350	 2	 2	0	0	2003	   0	"URPSO"	   3900	"R"	 29	-2.785606e+04	-7.776076e-02	-7.775776e-02	5.177966e-07	 1.092243e+01	-3.793111e+00	-2.637550e+00	 6.090869e-03	-1.439106e-03	3.424124e-04	1.0006518
2016-05-11	 440000	 1	 3	NA	"R1"	"16214 NE 108TH CT"	98052	"REDMOND"	"REDMOND"	-122.1233	47.69757	 7	 1110	 3	 1	0	0	1980	   0	"R6"	   8282	"R"	  2	 5.832091e+04	 1.627976e-01	 1.627915e-01	1.751439e-06	 2.621782e+01	-4.543718e+00	-1.035348e-01	-4.984638e-03	 2.646739e-03	2.642677e-04	1.0005673
2016-05-12	 960000	 1	 3	NA	"R1"	"13210 NE 92ND WAY"	98052	"REDMOND"	"REDMOND"	-122.1633	47.68402	 9	 3670	 4	 3	1	0	2000	   0	"R5"	   5082	"R"	  2	 6.739908e+04	 1.881476e-01	 1.881406e-01	3.191853e-06	-4.469228e+00	 1.433077e+01	-3.093839e+00	 3.713910e-03	 3.573018e-03	3.605362e-04	1.0006608
2016-05-12	 853000	 1	 3	NA	"R1"	"16815 NE 120TH ST"	98052	"REDMOND"	"REDMOND"	-122.1156	47.70695	 8	 2720	 4	 2	0	1	2010	   0	"R4"	   4752	"R"	  2	 1.694430e+05	 4.729487e-01	 4.729344e-01	6.184245e-06	 6.384141e+01	 7.710893e+00	-1.040943e+01	 8.364355e-03	 4.973478e-03	1.105785e-04	1.0003521
2016-05-12	 820000	 1	 3	NA	"R1"	"11205 165TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1206	47.70041	 8	 2890	 4	 1	1	1	1979	   0	"R1"	  45738	"R"	  2	 1.477452e+05	 4.124290e-01	 4.124157e-01	1.359141e-05	 8.212658e+01	-3.262624e+01	-8.226714e+00	 2.198438e-02	 7.373068e-03	3.195122e-04	1.0005779
2016-05-12	 753000	 1	 3	NA	"R1"	"16710 NE 91ST PL"	98052	"REDMOND"	"REDMOND"	-122.1168	47.68332	 7	 1820	 4	 2	2	0	1968	   0	"R5"	   7225	"R"	  2	 2.362400e+05	 6.594372e-01	 6.594227e-01	2.684111e-05	 1.805862e+02	 3.075733e+01	-2.547115e+01	-3.008879e-03	 1.036145e-02	2.468348e-04	1.0004227
2016-05-12	 715000	 1	 3	NA	"R1"	"4316 229TH AVE NE"	98053	NA	"REDMOND"	-122.0317	47.64916	 8	 2770	 4	 1	1	2	1980	   0	"RA5"	  38582	"R"	  2	 5.962411e+04	 1.664373e-01	 1.664310e-01	1.985566e-06	 2.912623e+01	-1.269283e+01	-2.504503e+00	 7.472009e-03	 2.818096e-03	2.866280e-04	1.0005893
2016-05-12	 663000	 1	 3	NA	"R1"	"9954 227TH WAY NE"	98053	NA	"REDMOND"	-122.0378	47.68811	 7	 2280	 3	 2	1	0	2001	   0	"URPSO"	   5221	"R"	  2	 8.153746e+04	 2.276060e-01	 2.275976e-01	3.582025e-06	 8.338149e+01	 8.134487e+00	-1.306579e+01	 6.298992e-03	 3.785108e-03	2.765038e-04	1.0005716
2016-05-13	1175000	 1	 3	NA	"R1"	"21817 NE 97TH PL"	98053	NA	"REDMOND"	-122.0484	47.68620	 9	 3960	 4	 3	1	0	2014	   0	"RA5"	  54014	"R"	  2	 2.416084e+05	 6.744771e-01	 6.744628e-01	4.652685e-05	 2.330812e+01	 4.673812e+01	-1.907683e+01	 2.702295e-02	 1.364183e-02	4.089325e-04	1.0005787
2016-05-13	1055000	 1	 3	NA	"R1"	"12532 177TH AVE NE"	98052	NA	"REDMOND"	-122.1033	47.71261	11	 3630	 4	 2	1	1	1994	   0	"R6"	  11506	"R"	  2	 1.228291e+05	 3.429434e-01	 3.429317e-01	2.094561e-05	-2.200361e+02	-1.107232e+01	 3.461325e+01	-1.406740e-02	 9.152961e-03	7.118669e-04	1.0009871
2016-05-13	 872000	 1	 3	NA	"R1"	"10334 155TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1325	47.69297	 9	 2630	 3	 3	0	0	2006	   0	"R4/C"	   4972	"R"	  2	 1.256830e+05	 3.508669e-01	 3.508550e-01	1.408679e-05	-8.170919e+01	 3.537588e+01	 9.128334e+00	-1.864924e-02	 7.506219e-03	4.574972e-04	1.0007306
2016-05-13	 865000	 1	 3	NA	"R1"	"9633 222ND CT NE"	98053	NA	"REDMOND"	-122.0457	47.68554	 9	 3170	 4	 2	0	1	2003	   0	"URPSO"	   7432	"R"	  2	 7.794191e+04	 2.175520e-01	 2.175440e-01	1.397765e-06	-2.052147e+01	-7.322043e-01	 2.822322e+00	 1.827262e-03	 2.364455e-03	1.181181e-04	1.0004145
2016-05-13	 808000	 1	 3	NA	"R1"	"2805 182ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122.0982	47.63517	 8	 1810	 3	 2	0	0	1968	   0	"R4"	   9616	"R"	  2	 2.524414e+05	 7.046391e-01	 7.046253e-01	2.268282e-05	-3.379921e+01	 2.668659e+01	 1.066671e+01	-3.247379e-02	 9.525110e-03	1.827024e-04	1.0003394
2016-05-13	 625000	 1	 3	NA	"R1"	"12403 243RD TER NE"	98053	NA	"REDMOND"	-122.0157	47.70912	 8	 1670	 2	 2	0	0	2011	   0	"URPSO"	   4592	"R"	  2	 8.913349e+04	 2.488030e-01	 2.487940e-01	3.444861e-06	-1.893777e+01	 1.024863e+01	 5.188381e+00	-1.390756e-02	 3.711932e-03	2.225480e-04	1.0005145
2016-05-13	 415000	12	 3	NA	"R1"	"3449 289TH AVE NE"	98053	NA	"REDMOND"	-121.9526	47.63973	 7	 1640	 2	 1	0	0	1978	   0	"RA5"	  17335	"R"	  2	-4.122764e+04	-1.150812e-01	-1.150768e-01	7.571545e-07	-3.079605e+01	 4.657538e+00	 2.563119e+00	-7.508656e-04	-1.740226e-03	2.286315e-04	1.0005357
2016-05-14	 555000	 1	 3	NA	"R1"	"5321 159TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1289	47.65636	 7	 1400	 3	 1	0	1	1966	   0	"R5"	   8522	"R"	  2	 1.325302e+05	 3.699402e-01	 3.699277e-01	7.910604e-06	 8.114612e+01	-1.286775e+01	-4.614894e+00	-3.808424e-03	 5.624971e-03	2.311566e-04	1.0004998
2016-05-16	1064000	 1	 3	NA	"R1"	"16763 NE 86TH CT"	98052	"REDMOND"	"REDMOND"	-122.1177	47.67885	 8	 3970	 4	 3	1	0	2008	   0	"R5"	   7881	"R"	  2	 1.694069e+05	 4.729922e-01	 4.729780e-01	4.031106e-05	 1.686010e+02	 3.692938e+01	-3.881607e+01	 3.859876e-02	 1.269781e-02	7.202168e-04	1.0009624
2016-05-16	 816800	 1	 3	NA	"R1"	"11039 MUIRWOOD WAY NE"	98053	NA	"REDMOND"	-122.0237	47.69628	 9	 3310	 4	 2	0	2	2008	   0	"URPSO"	   6252	"R"	  2	 1.004984e+04	 2.805134e-02	 2.805025e-02	2.528463e-08	-1.856521e+00	-1.874888e-01	 2.036021e-01	 5.108159e-04	 3.180105e-04	1.285149e-04	1.0004394
2016-05-16	 810000	 1	 3	NA	"R1"	"12248 243RD PL NE"	98053	NA	"REDMOND"	-122.0147	47.70787	 8	 2390	 2	 2	1	0	2006	   0	"URPSO"	   5704	"R"	  2	 1.728600e+05	 4.824835e-01	 4.824691e-01	5.779602e-06	 3.311801e+01	 1.163987e+01	-4.119795e+00	-2.624547e-03	 4.808017e-03	9.930013e-05	1.0003380
2016-05-16	 775000	 1	 3	NA	"R1"	"2501 259TH AVE NE"	98053	NA	"REDMOND"	-121.9937	47.63100	 9	 2770	 3	 2	1	0	1994	   0	"RA5"	  32457	"R"	  2	 4.420497e+04	 1.233860e-01	 1.233813e-01	4.973502e-07	-2.156151e+01	 7.544601e-01	 3.615414e+00	-2.422267e-03	 1.410407e-03	1.306573e-04	1.0004371
2016-05-16	 765000	 1	 3	NA	"R1"	"17927 NE 101ST CT"	98052	"REDMOND"	"REDMOND"	-122.1000	47.69127	 8	 2520	 4	 1	1	1	1987	   0	"R4"	   9249	"R"	  2	 1.447885e+05	 4.041586e-01	 4.041455e-01	9.648169e-06	 5.041047e+01	-2.842630e+01	-1.956738e+00	 1.106283e-02	 6.212098e-03	2.362102e-04	1.0004966
2016-05-16	 710000	 1	 3	NA	"R1"	"9949 228TH TER NE"	98053	NA	"REDMOND"	-122.0372	47.68825	 7	 2620	 4	 2	1	0	2001	   0	"URPSO"	   5087	"R"	  2	 8.071387e+04	 2.253154e-01	 2.253071e-01	4.464370e-06	 9.794882e+01	 6.237076e+00	-1.606233e+01	 1.160485e-02	 4.225655e-03	3.516297e-04	1.0006471
2016-05-16	 625000	 1	 3	"56"	"R1"	"25839 NE 80TH ST"	98053	NA	"REDMOND"	-121.9932	47.67276	 7	 1580	 2	 1	0	0	1963	   0	"RA5"	 250470	"R"	  2	 1.772118e+05	 4.946619e-01	 4.946474e-01	1.389855e-05	 1.264054e+02	-1.931635e+01	-9.805609e+00	 1.147526e-03	 7.455932e-03	2.271506e-04	1.0004622
2016-05-17	 925000	 1	 3	NA	"R1"	"2223 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122.0892	47.62982	 9	 3010	 4	 2	2	1	1986	   0	"R3"	  12185	"R"	  2	 1.604471e+05	 4.478406e-01	 4.478267e-01	5.798079e-06	-5.665013e+01	 1.909801e-01	 8.734871e+00	-1.259811e-03	 4.815690e-03	1.156237e-04	1.0003643
2016-05-17	 850000	 1	 3	NA	"R1"	"11508 176TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1051	47.70341	 9	 3080	 4	 2	1	1	2010	   0	"R4"	   5414	"R"	  2	 7.560110e+04	 2.110181e-01	 2.110102e-01	1.285722e-06	-2.372328e+01	-2.600997e-01	 3.512808e+00	 4.415105e-04	 2.267709e-03	1.154829e-04	1.0004128
2016-05-17	 657000	 1	 3	NA	"R1"	"13713 176TH AVE NE"	98052	NA	"REDMOND"	-122.1058	47.72308	 8	 2080	 4	 1	1	1	1984	   0	"R6"	   7451	"R"	  2	 9.867788e+04	 2.754426e-01	 2.754327e-01	3.924197e-06	 9.988531e+00	-1.650032e+01	 3.613965e+00	-9.538686e-04	 3.961775e-03	2.068515e-04	1.0004944
2016-05-17	 650000	 1	 3	NA	"R1"	"11129 157TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1305	47.70032	 7	 2100	 5	 2	0	0	1976	   0	"R6"	   7350	"R"	  2	 9.385584e+04	 2.619890e-01	 2.619795e-01	4.377443e-06	 8.649482e+01	 1.048096e+01	-1.311423e+01	 3.945558e-03	 4.184317e-03	2.550372e-04	1.0005449
2016-05-17	 535000	 1	 3	NA	"R1"	"23015 NE 130TH ST"	98053	NA	"REDMOND"	-122.0324	47.71429	 8	 1575	 2	 1	0	1	2005	   0	"URPSO"	   5330	"R"	  2	 4.770998e+04	 1.331783e-01	 1.331732e-01	1.181960e-06	-8.692678e+00	-6.384147e+00	 4.493047e+00	-5.174580e-03	 2.174276e-03	2.664893e-04	1.0005722
2016-05-17	 445000	 1	 3	NA	"R1"	"24580 NE 118TH PL"	98053	NA	"REDMOND"	-122.0113	47.70410	 8	 1365	 2	 2	0	0	2005	   0	"URPSO"	   4784	"R"	 29	-4.796593e+04	-1.338974e-01	-1.338923e-01	1.506049e-06	 1.840359e+01	-6.483787e+00	-4.459627e+00	 1.034716e-02	-2.454330e-03	3.358990e-04	1.0006416
2016-05-18	1170990	 1	 3	NA	"R1"	"15988 NE 118TH CT"	98052	"REDMOND"	"REDMOND"	-122.1260	47.70645	 9	 3530	 4	 2	1	2	2016	   0	"R4"	   5957	"R"	  2	 3.332952e+05	 9.303155e-01	 9.303106e-01	3.469912e-05	-2.042327e+01	-1.106901e+01	-1.602455e+00	 3.128421e-02	 1.178113e-02	1.603423e-04	1.0002022
2016-05-18	 722000	 1	 3	NA	"R1"	"10177 224TH AVE NE"	98053	NA	"REDMOND"	-122.0424	47.68966	 7	 2510	 3	 2	1	0	2001	   0	"URPSO"	   6152	"R"	  2	 1.081862e+05	 3.020010e-01	 3.019903e-01	7.352918e-06	 1.246041e+02	 9.147144e+00	-2.017257e+01	 1.322611e-02	 5.423061e-03	3.223762e-04	1.0006053
2016-05-18	 640000	 1	 3	NA	"R1"	"6203 143RD AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1494	47.66220	 8	 2280	 4	 2	0	1	1969	   0	"R6"	  12100	"R"	  2	 1.833234e+04	 5.116901e-02	 5.116703e-02	6.874103e-08	 2.380690e+00	 1.367851e+00	-2.071565e-01	-6.727736e-04	 5.243499e-04	1.050065e-04	1.0004153
2016-05-18	 628000	 1	 3	NA	"R1"	"16630 NE 89TH ST"	98052	"REDMOND"	"REDMOND"	-122.1185	47.68185	 7	 1240	 3	 1	0	1	1967	   0	"R5"	  11016	"R"	  2	 2.280354e+05	 6.365346e-01	 6.365199e-01	2.485929e-05	 1.191475e+02	-1.972699e+01	-3.782942e+00	-1.369044e-02	 9.971588e-03	2.453568e-04	1.0004305
2016-05-18	 620000	 1	 3	NA	"R1"	"25136 NE 62ND ST"	98053	NA	"REDMOND"	-122.0036	47.66117	 8	 1870	 2	 1	0	1	1989	   0	"RA5"	 105936	"R"	  2	 9.121598e+04	 2.546156e-01	 2.546064e-01	3.558853e-06	-1.516985e+00	-1.398546e+01	 5.523502e+00	-4.628892e-03	 3.772848e-03	2.195355e-04	1.0005106
2016-05-19	1549990	 1	 3	NA	"R1"	"15603 NE 62ND CT"	98052	"REDMOND"	"REDMOND"	-122.1323	47.66216	 9	 4180	 5	 2	1	2	2016	   0	"R4"	  10004	"R"	  2	 6.208677e+05	 1.733184e+00	 1.733319e+00	2.741904e-04	 1.884674e+02	-4.732745e+01	-4.897902e+01	 1.372448e-01	 3.311997e-02	3.649759e-04	0.9997417
2016-05-19	 560000	 1	 3	NA	"R1"	"4532 227TH PL NE"	98053	NA	"REDMOND"	-122.0374	47.64982	 9	 3090	 4	 1	1	1	1984	   0	"RA5"	  36311	"R"	  2	-1.805915e+05	-5.041339e-01	-5.041193e-01	2.407957e-05	 4.057190e+01	 4.681192e+01	-1.272755e+01	-1.335810e-02	-9.813904e-03	3.788370e-04	1.0006111
2016-05-20	 909300	 1	 3	NA	"R1"	"15344 NE 66TH CT"	98052	"REDMOND"	"REDMOND"	-122.1360	47.66537	 9	 2640	 3	 2	1	0	1996	   0	"R5"	   9003	"R"	  2	 1.967905e+05	 5.492912e-01	 5.492763e-01	1.118100e-05	-1.103451e+02	 5.051179e+00	 1.901026e+01	-1.578768e-02	 6.687418e-03	1.482077e-04	1.0003655
2016-05-20	 870000	 1	 3	NA	"R1"	"18403 NE 27TH WAY"	98052	"REDMOND"	"REDMOND"	-122.0948	47.63409	 9	 2320	 4	 2	1	0	1984	   0	"R3"	  12000	"R"	  2	 2.025009e+05	 5.652507e-01	 5.652357e-01	1.754259e-05	-1.499222e+02	 9.485315e+00	 2.694737e+01	-2.892310e-02	 8.376553e-03	2.195716e-04	1.0004313
2016-05-20	 735000	 1	 3	NA	"R1"	"6210 146TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1452	47.66231	 9	 2240	 3	 2	1	0	1969	   0	"R5"	  12323	"R"	  2	 7.875351e+04	 2.198312e-01	 2.198230e-01	2.944613e-06	-6.184273e+01	 4.105807e+00	 1.119815e+01	-1.248108e-02	 3.431848e-03	2.436710e-04	1.0005398
2016-05-20	 615000	 1	 3	NA	"R1"	"8215 172ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1101	47.67686	 8	 1600	 3	 1	0	1	1969	   0	"R5"	   7200	"R"	  2	 1.241935e+05	 3.466747e-01	 3.466629e-01	7.849724e-06	-2.088517e+01	-1.682387e+01	 1.134194e+01	-1.286245e-02	 5.603280e-03	2.611900e-04	1.0005350
